6053575,HORNEPAYNE        ,ON, station joined    , Monthly mean of homogenized daily mean temperature                     , °C,          Updated to December 2010
6053575,HORNEPAYNE        ,ON, station jointe    , Moyenne mensuelle des températures homogénéisées moyennes quotidiennes , °C, Mise à jour jusqu à décembre 2010
Year,     Jan, ,     Feb, ,     Mar, ,     Apr, ,     May, ,     Jun, ,     Jul, ,     Aug, ,     Sep, ,     Oct, ,     Nov, ,     Dec, ,  Annual, ,  Winter, ,  Spring, ,  Summer, ,  Autumn
Year,    Janv, ,     Fév, ,    Mars, ,     Avr, ,     Mai, ,    Juin, ,    Juil, ,    Août, ,    Sept, ,     Oct, ,     Nov, ,     Déc, ,  Annuel, ,   Hiver, ,Printemp, ,     Eté, , Automne
1948,   -20.9, ,   -18.7, ,   -12.3, ,     1.4, ,     6.0, ,    11.9, ,    16.1, ,    13.3, ,    11.0, ,     3.3, ,    -1.9, ,   -11.6, ,     -.2, ,   -18.2, ,    -1.6, ,    13.8, ,     4.1, 
1949,   -18.3, ,   -18.8, ,   -12.7, ,      .9, ,     6.1, ,    14.1, ,    16.3, ,    15.8, ,     8.7, ,     4.7, ,    -7.4, ,   -14.7, ,     -.4, ,   -16.3, ,    -1.9, ,    15.4, ,     2.0, 
1950,   -23.1, ,   -17.5, ,   -13.2, ,    -4.9, ,     6.0, ,    10.7, ,    13.9, ,    12.0, ,     9.0, ,     3.5, ,    -6.5, ,   -17.4, ,    -2.3, ,   -18.4, ,    -4.0, ,    12.2, ,     2.0, 
1951,   -18.4, ,   -15.5, ,    -8.9, ,      .7, ,     9.8, ,    12.2, ,    14.2, ,    12.9, ,     7.7, ,     2.5, ,    -9.6, ,   -16.5, ,     -.8, ,   -17.1, ,      .5, ,    13.1, ,      .2, 
1952,   -17.4, ,   -15.1, ,    -9.9, ,     2.5, ,     7.8, ,    12.6, ,    16.5, ,    15.3, ,    11.3, ,     1.2, ,    -3.1, ,    -9.0, ,     1.1, ,   -16.3, ,      .1, ,    14.8, ,     3.2, 
1953,   -16.8, ,   -14.4, ,    -7.8, ,      .1, ,     6.5, ,    12.9, ,    16.1, ,    16.7, ,     8.9, ,     5.9, ,    -1.0, ,   -13.3, ,     1.1, ,   -13.4, ,     -.4, ,    15.2, ,     4.6, 
1954, -9999.9,M,    -9.1, , -9999.9,M,     -.9, ,     5.3, ,    15.1, ,    15.4, ,    14.3, ,     8.6, ,     3.6, ,    -2.5, , -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M,    14.9, ,     3.2, 
1955,   -17.2, , -9999.9,M,   -12.0, ,     5.0, ,     9.9, ,    16.4, ,    19.8, , -9999.9,M,     9.9, ,     5.4, ,    -4.6, ,   -14.9, , -9999.9,M, -9999.9,M,      .9, , -9999.9,M,     3.6, 
1956,   -14.8, ,   -12.9, ,   -11.4, ,    -2.5, ,     3.9, ,    14.7, ,    16.3, ,    12.5, ,     8.5, ,     6.7, ,    -5.7, , -9999.9,M, -9999.9,M,   -14.2, ,    -3.3, ,    14.5, ,     3.2, 
1957,   -27.3, ,   -16.6, ,    -9.0, ,    -1.6, ,     9.0, , -9999.9,M, -9999.9,M, -9999.9,M,     9.0, ,     4.8, , -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M,     -.5, , -9999.9,M, -9999.9,M
1958,   -17.5, ,   -21.4, ,    -8.7, ,      .6, ,     3.9, ,     9.5, ,    14.6, ,    13.2, ,     9.6, , -9999.9,M,    -3.4, ,   -21.0, , -9999.9,M, -9999.9,M,    -1.4, ,    12.5, , -9999.9,M
1959,   -24.5, ,   -22.4, , -9999.9,M, -9999.9,M,     7.6, ,    13.5, ,    17.7, ,    15.4, ,     9.4, ,      .9, ,   -10.7, ,   -10.7, , -9999.9,M,   -22.6, , -9999.9,M,    15.5, ,     -.1, 
1960,   -14.6, ,   -14.7, ,   -14.6, ,      .0, ,     8.7, ,    13.5, ,    15.3, ,    15.7, ,     9.5, ,     4.1, ,    -3.4, ,   -17.1, ,      .2, ,   -13.3, ,    -2.0, ,    14.8, ,     3.4, 
1961,   -20.6, ,   -14.1, ,    -7.7, ,      .8, ,     6.1, ,    12.3, , -9999.9,M,    15.0, ,    11.1, ,     4.3, ,    -2.7, ,   -13.7, , -9999.9,M,   -17.3, ,     -.3, , -9999.9,M,     4.2, 
1962,   -20.1, ,   -19.4, ,    -7.2, ,    -1.4, ,     9.8, ,    13.0, ,    15.2, ,    13.8, ,     8.4, ,     5.2, ,    -3.3, ,   -15.7, ,     -.1, ,   -17.7, ,      .4, ,    14.0, ,     3.4, 
1963,   -23.1, ,   -19.3, ,   -10.2, ,     1.2, ,     6.4, ,    14.5, ,    17.4, ,    13.3, ,     9.4, ,     9.3, ,    -1.9, ,   -16.8, ,      .0, ,   -19.4, ,     -.9, ,    15.1, ,     5.6, 
1964,   -13.3, ,   -14.4, ,   -12.5, ,      .6, ,    10.6, ,    12.2, ,    17.3, ,    13.0, ,     9.4, ,     2.7, ,    -5.1, ,   -18.2, ,      .2, ,   -14.8, ,     -.5, ,    14.2, ,     2.3, 
1965,   -19.0, ,   -17.9, ,   -12.3, ,      .9, ,     9.2, ,    12.9, ,    13.4, ,    13.0, ,     7.4, ,     3.2, ,    -5.2, ,    -9.0, ,     -.3, ,   -18.3, ,     -.7, ,    13.1, ,     1.8, 
1966,   -20.8, ,   -12.6, ,    -7.4, ,     -.3, ,     4.9, ,    14.6, ,    17.5, ,    14.3, ,    10.3, ,     2.7, ,    -8.0, ,   -14.6, ,      .1, ,   -14.1, ,     -.9, ,    15.5, ,     1.7, 
1967,   -18.7, ,   -20.7, ,   -10.1, ,     -.7, ,     4.7, ,    14.5, ,    15.7, ,    13.8, ,    11.3, ,     3.3, ,    -4.4, ,   -10.8, ,     -.2, ,   -18.0, ,    -2.0, ,    14.7, ,     3.4, 
